Taxa de reprovação nas disciplinas em 2009.1,,,,,,
Cód. UA,UA,Código,Disciplina,Matriculados,Reprovados,Reprovação
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301024,ESTAGIO SUPERVISIONADO (EMPRESA),45,20,"0,44"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301111,ESTAGIO SUPERVISIONADO (PUBLICA),1,0,"0,0"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301004,ESTRUTURA E ANÁLISE DE BALANÇO,81,13,"0,16"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301076,FORMACAO DE EMPREENDEDORES,42,10,"0,24"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301071,GERENCIAMENTO DOS SUPRIMENTOS,59,3,"0,05"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301105,GESTÃO DA INFORMAÇÃO,32,1,"0,03"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301104,GESTÃO DA INOVAÇÃO TECNOLÓGICA,28,1,"0,04"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301078,GESTAO DA QUALIDADE,15,2,"0,13"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301005,INTRODUÇÃO À ADMINISTRAÇÃO,44,4,"0,09"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301086,INTRODUÇÃO À PSICOLOGIA,78,6,"0,08"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301107,LOGISTICA,5,0,"0,0"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301011,MATEMÁTICA FINANCEIRA,52,11,"0,21"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301007,MERCADO DE CAPITAIS,40,4,"0,1"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301085,MÉTODOS E TÉCNICAS DE PESQUISA I,24,0,"0,0"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301040,ORCAMENTO EMPRESARIAL,50,1,"0,02"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301074,ORCAMENTO PUBLICO,3,0,"0,0"
Cód. UA,UA,Código,Disciplina,Matriculados,Reprovados,Reprovação
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301072,"ORGANIZACAO, SIST E METODOS I",50,1,"0,02"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301073,"ORGANIZACAO, SIST E METODOS II",27,0,"0,0"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301019,PESQUISA OPERACIONAL,45,5,"0,11"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301061,PROCESSO DECISORIO,30,2,"0,07"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301062,PSICOLOGIA DAS ORGANIZACOES,35,4,"0,11"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301063,SOCIOLOGIA DAS ORGANIZACOES,59,2,"0,03"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301101,TEA (EDUCAÇÃO AMBIENTAL E CIDADANIA),40,9,"0,22"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301099,TEA(GESTAO DA INOVACAO TECNOLOGICA),11,5,"0,45"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301093,TEA(PLANEJAMENTO ESTRATEGICO),50,10,"0,2"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301112,TEA(RESPONSAB. SOCIAL DAS ORGANIZACOES),37,3,"0,08"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301026,TEORIA GERAL ADMINISTRACAO I,65,15,"0,23"
13010000,UNID. ACAD. DE ADMINISTRAÇÃO E CONTABILIDADE,1301027,TEORIA GERAL ADMINISTRACAO II,36,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101081,AGRICULTURA GERAL,42,13,"0,31"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101082,AGROECOLOGIA,13,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101177,ANÁLISE DE ALIMENTOS,23,6,"0,26"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101181,ASSOCIATIVISMO E COOPERAT NA AGROIND.,19,1,"0,05"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101180,ATRIBUTOS FÍSICOS E QUÍMICOS DO SOLO,24,7,"0,29"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101153,BIOLOGIA,53,14,"0,26"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101087,BIOLOGIA E CONT.DE PLANTAS DANINHAS,15,4,"0,27"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101065,BIOQUÍMICA,25,6,"0,24"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101166,BIOQUÍMICA GERAL,43,3,"0,07"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101122,BIOTECNOLOGIA APLIC. A AGRICULTURA,24,7,"0,29"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101066,CALCULO,42,26,"0,62"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101145,CALCULO I,127,78,"0,61"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101154,CALCULO II,34,11,"0,32"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101162,CALCULO III,39,6,"0,15"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101151,CITOLOGIA E HISTOLOGIA,46,7,"0,15"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101067,CITOLOGIA E HISTOLOGIA VEGETAL,42,26,"0,62"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101195,COMPLEMENTAÇÃO (INT. A INFORMÁTICA),43,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101085,COMUNICAÇÃO E EXTENSÃO RURAL,6,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101086,CONSTRUCOES RURAIS,11,1,"0,09"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101125,CULTIVO DE OLEAGINOSAS,4,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101068,DESENHO TÉCNICO,137,27,"0,2"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101178,DESENVOLVIMENTO SUSTENTAVEL,20,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101069,ECOLOGIA GERAL,57,5,"0,09"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101168,ECONOMIA E ADM NA IND DE ALIMENTOS,39,2,"0,05"
Cód. UA,UA,Código,Disciplina,Matriculados,Reprovados,Reprovação
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101088,ECONOMIA E ADMINISTRAÇÃO RURAL,20,1,"0,05"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101090,ENTOMOLOGIA AGRICOLA,20,8,"0,4"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101089,ENTOMOLOGIA GERAL,9,4,"0,44"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101173,EQUACOES DIFERENCIAIS LINEARES,33,6,"0,18"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101116,ESTAGIO SUPERVISIONADO CURRICULAR,11,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101070,ESTATÍSTICA BÁSICA,47,9,"0,19"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101091,ESTATÍSTICA EXPERIMENTAL,55,4,"0,07"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101092,FERTILIDADE DO SOLO,17,4,"0,24"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101146,FÍSICA I,37,3,"0,08"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101156,FÍSICA II,27,2,"0,07"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101175,FÍSICA III,34,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101161,FÍSICO-QUÍMICA,17,7,"0,41"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101093,FISIOLOGIA VEGETAL,22,6,"0,27"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101095,FITOPATOLOGIA AGRICOLA,17,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101094,FITOPATOLOGIA GERAL,12,1,"0,08"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101096,FORRAGICULTURA,2,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101097,FOTOGRAMETRIA E FOTOINTERPRETACAO,13,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101098,FRUTICULTURA GERAL,13,2,"0,15"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101099,FRUTICULTURA TROPICAL,6,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101100,GENESE DO SOLO,17,7,"0,41"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101157,GEOLOGIA GERAL,27,11,"0,41"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101147,GEOMETRIA ANALÍTICA E ÁLGEBRA LINEAR,119,80,"0,67"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101101,GRANDES CULTURAS,14,4,"0,29"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101102,HIDRAULICA AGRICOLA,21,2,"0,1"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101072,INFORMÁTICA,39,7,"0,18"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101148,INTRODUÇÃO À ENGENHARIA AMBIENTAL,55,15,"0,27"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101152,INTRODUÇAO A ENGENHARIA DE ALIMENTOS,45,6,"0,13"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101172,INTRODUÇÃO À INFORMÁTICA,102,37,"0,36"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101103,IRRIGACAO E DRENAGEM,21,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101104,MANEJO E CONSERVAÇÃO DO SOLO,3,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101105,MÁQUINAS E MECANIZAÇÃO AGRÍCOLA,12,2,"0,17"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101073,MECÂNICA E TERMODINÂMICA,27,3,"0,11"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101106,MELHORAMENTO DE PLANTAS,3,2,"0,67"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101074,METODOLOGIA CIENTÍFICA,17,4,"0,24"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101150,METODOLOGIA CIENTÍFICA,93,17,"0,18"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101179,MICROBIOLOGIA AMBIENTAL,17,0,"0,0"
Cód. UA,UA,Código,Disciplina,Matriculados,Reprovados,Reprovação
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101107,MICROBIOLOGIA E BIOQUÍMICA DO SOLO,8,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101075,MICROBIOLOGIA GERAL,21,4,"0,19"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101076,MORFOLOGIA E ANATOMIA VEGETAL,17,2,"0,12"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101108,NUTRICAO MINERAL DE PLANTAS,20,8,"0,4"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101109,OLERICULTURA GERAL,17,2,"0,12"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101142,PRODUÇAO DE HORTALIÇAS,7,2,"0,29"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101134,PRODUÇAO DE RUMINANTES MONOGASTRICOS,12,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101110,PRODUCAO E TECNOLOGIA DE SEMENTES,7,4,"0,57"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101077,QUÍMICA ANALÍTICA,47,15,"0,32"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101163,QUÍMICA ANALÍTICA EXPERIMENTAL,49,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101176,QUÍMICA DE ALIMENTOS I,14,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101078,QUÍMICA GERAL,42,20,"0,48"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101164,QUÍMICA GERAL,108,31,"0,29"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101159,QUÍMICA ORGÂNICA,51,4,"0,08"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101136,RECUPERACAO DE AREAS DEGRADADAS,13,1,"0,08"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101111,SILVICULTURA,17,1,"0,06"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101079,SISTEMÁTICA VEGETAL,21,1,"0,05"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101112,SOCIOLOGIA RURAL,4,1,"0,25"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101113,TECNOLOGIA DE PROD.AGROPECUARIOS,3,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101174,TERMODINAMICA,30,2,"0,07"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101114,TOPOGRAFIA,64,32,"0,5"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101117,TRABALHO DE CONCLUSAO DE CURSO,12,0,"0,0"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101080,ZOOLOGIA,10,3,"0,3"
91010000,UNID. ACAD. DE AGRONOMIA E TECNOLOGIA DE ,9101115,ZOOTECNIA GERAL,5,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302054,ATIVID DESENV ARTE INFANTIL I,15,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302122,CENOGRAFIA,18,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302117,DESENHO E ANIMAÇÃO,7,2,"0,29"
13020000,UNID. ACAD. DE ARTES,1302114,DESENHO II,3,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302059,ESTÉTICA E HISTÓRIA DAS ARTES II,23,2,"0,09"
13020000,UNID. ACAD. DE ARTES,1302102,ESTILOS MUSICAIS,3,2,"0,67"
13020000,UNID. ACAD. DE ARTES,1302065,EVOLUCAO DAS ARTES VISUAIS I,17,2,"0,12"
13020000,UNID. ACAD. DE ARTES,1302077,FUNDAMENTOS CIENT DA COMUNICACAO,17,3,"0,18"
13020000,UNID. ACAD. DE ARTES,1302071,FUNDAMENTOS DA LINGUAGEM VISUAL II,17,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302099,HARMONIA,1,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302079,INFOGRAFIA,20,2,"0,1"
13020000,UNID. ACAD. DE ARTES,1302073,INTRODUÇÃO À DIREÇÃO,19,1,"0,05"
Cód. UA,UA,Código,Disciplina,Matriculados,Reprovados,Reprovação
13020000,UNID. ACAD. DE ARTES,1302063,INTRODUÇÃO À TECNOLOGIA MUSICAL,25,5,"0,2"
13020000,UNID. ACAD. DE ARTES,1302107,INTRODUÇÃO AO CINEMA,5,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302103,LABORATÓRIO DE AUDIO II,2,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302087,LABORATÓRIO DE VÍDEO I,23,1,"0,04"
13020000,UNID. ACAD. DE ARTES,1302091,MARKETING CULTURAL,22,1,"0,05"
13020000,UNID. ACAD. DE ARTES,1302101,MÚSICA ELETROACÚSTICA,2,1,"0,5"
13020000,UNID. ACAD. DE ARTES,1302089,MÚSICA INCIDENTAL,25,1,"0,04"
13020000,UNID. ACAD. DE ARTES,1302060,OFICINA BASICA DE ARTES II,22,4,"0,18"
13020000,UNID. ACAD. DE ARTES,1302090,OFICINA BASICA DE FOTOGRAFIA E CINEMA,16,3,"0,19"
13020000,UNID. ACAD. DE ARTES,1302062,PERCEPÇÃO MUSICAL,22,3,"0,14"
13020000,UNID. ACAD. DE ARTES,1302110,PESQ E DES ARTES VISUAIS E TECNOLOGIA,8,3,"0,38"
13020000,UNID. ACAD. DE ARTES,1302116,PINTURA II,7,1,"0,14"
13020000,UNID. ACAD. DE ARTES,1302085,PROJETO II,17,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302086,PROJETO III,1,1,"1,0"
13020000,UNID. ACAD. DE ARTES,1302075,PROJETO MULTIMIDIA,19,2,"0,11"
13020000,UNID. ACAD. DE ARTES,1302067,SEMINARIOS DE INTEGRACAO II,25,1,"0,04"
13020000,UNID. ACAD. DE ARTES,1302069,SEMINARIOS DE INTEGRACAO IV,15,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302088,SOM E IMAGEM: MIXAGEM,1,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302138,TE (ANÁLISE DO FILME CINEMATOGRÁFICO),7,2,"0,29"
13020000,UNID. ACAD. DE ARTES,1302139,TE( CINEMA E ESTUDOS CULTURAIS),6,2,"0,33"
13020000,UNID. ACAD. DE ARTES,1302135,TE (FOTOGRAFIA AVANCADA),1,0,"0,0"
13020000,UNID. ACAD. DE ARTES,1302118,TEC DE EXPRESSAO E COMUNICACAO VISUAL,11,1,"0,09"
13020000,UNID. ACAD. DE ARTES,1302132,TE(CINEMA BRASILEIRO),9,2,"0,22"
13020000,UNID. ACAD. DE ARTES,1302140,TE(OFIC BASICA DE FIGURINO E MAQUIAGEM),21,2,"0,1"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104117,ANÁLISE TÉRMICA,9,3,"0,33"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104042,ANATOMIA HUMANA BASICA,30,18,"0,6"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104001,BIOLOGIA CELULAR,127,30,"0,24"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104038,BIOQUÍMICA GERAL,37,1,"0,03"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104004,BOTANICA CRIPTOGAMICA,45,24,"0,53"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104121,CINÉTICA QUÍMICA,17,2,"0,12"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104131,ECOLOGIA DE ECOSSISTEMAS TERRESTRES,12,0,"0,0"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104084,ECOLOGIA GERAL,35,6,"0,17"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104035,EMBRIOLOGIA E HISTOLOGIA,59,6,"0,1"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104135,ESTAGIO SUPERV EM ENSINO DE BIOLOGIA I,16,0,"0,0"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104122,ESTÁGIO SUPERV. EM ENSINO DE QUÍMICA I,18,1,"0,06"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104104,ETOLOGIA,7,0,"0,0"
Cód. UA,UA,Código,Disciplina,Matriculados,Reprovados,Reprovação
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104041,FILOSOFIA E SOCIOLOGIA DA EDUCAÇÃO,58,8,"0,14"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104124,FÍSICO-QUÍMICA EXPERIMENTAL,10,0,"0,0"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104074,FÍSICO-QUÍMICA I,17,1,"0,06"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104087,FISIOLOGIA ANIMAL COMPARADA,16,1,"0,06"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104085,FISIOLOGIA VEGETAL,20,3,"0,15"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104092,FUNDAMENTOS DE BIOLOGIA MOLECULAR,30,1,"0,03"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104115,FUNDAMENTOS DE FÍSICO-QUÍMICA,29,11,"0,38"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104005,FUNDAMENTOS DE QUÍMICA,45,22,"0,49"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104132,GENETICA DE POPULACOES E EVOLUCAO,13,0,"0,0"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104067,GENETICA GERAL,80,8,"0,1"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104133,GEOLOGIA,19,2,"0,11"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104089,HISTÓRIA DA QUÍMICA,10,4,"0,4"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104015,INGLES INSTRUMENTAL,34,8,"0,24"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104103,INSTRUMENTACAO NO ENSINO DE C BIOLOGICAS,19,4,"0,21"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104120,INSTRUMENTAÇÃO NO ENSINO DE QUÍMICA,13,1,"0,08"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104008,INTRODUÇÃO À PRÁTICA EM ENS. DE QUÍMICA,15,4,"0,27"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104010,METODOLOGIA CIENTÍFICA,26,1,"0,04"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104034,METODOLOGIA DO ENSINO DE QUÍMICA I,15,3,"0,2"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104055,METODOLOGIA DO ENSINO DE QUÍMICA II,21,7,"0,33"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104102,MICROBIOLOGIA,19,3,"0,16"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104036,MORFOLOGIA E ANATOMIA VEGETAL,35,7,"0,2"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104032,PESQUISA NO ENSINO DE QUÍMICA,22,7,"0,32"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104002,PRÁTICA EM ENSINO DE C. BIOLÓGICAS I,43,1,"0,02"
51040000,UNID. ACAD. DE BIOLOGIA E QUÍMICA,5104040,PRÁTICA EM ENSINO DE C. BIOLÓGICAS II,25,0,"0,0"
